backend_set_requested,requested_backend,actual_backend,device,gpu_name,gpu_capability,architecture,dtype,workload,num_tokens,num_experts,top_k,hidden_size,intermediate_size,quant_mode,used_fallback,gemm_policy,gate_up_gemm_strategy,down_gemm_strategy,stage,stage_status,measurement,samples,p50_us,p90_us,p99_us,cold_start_us,cold_start_scope,warmup,repetitions,timing_method,weights_prepared_outside_timing,torch_version,torch_cuda_version,torch_arch_list,cuda_toolkit_version,cuda_toolkit_version_source,cutlass_version,cutlass_version_source,cutlass_path,wrapper_compiled_architecture,grouped_gemm_provider,grouped_gemm_provider_architecture,pytorch_cxx_version
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,auto,per_expert,grouped,swiglu_us,measured,steady_state,100,14.720000327,15.766400658,19.528319631,7363.039970398,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,auto,per_expert,grouped,down_gemm_us,measured,steady_state,100,1520.528018475,1540.320038795,1547.788448334,7363.039970398,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,auto,per_expert,grouped,combine_us,measured,steady_state,100,14.767999761,16.000000760,17.922560479,7363.039970398,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,auto,per_expert,grouped,total_us,measured,steady_state,100,4404.111862183,4449.231958389,4488.418049812,7363.039970398,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,auto,per_expert,per_expert,routing_us,measured,steady_state,100,52.143998444,54.159998894,63.005442172,10999.808311462,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,auto,per_expert,per_expert,permutation_us,measured,steady_state,100,47.231998295,48.803199083,49.704318196,10999.808311462,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,auto,per_expert,per_expert,quantization_us,not_applicable,steady_state,100,0.000000000,0.000000000,0.000000000,10999.808311462,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,auto,per_expert,per_expert,gate_up_gemm_us,measured,steady_state,100,603.823989630,606.854403019,608.261422515,10999.808311462,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,auto,per_expert,per_expert,swiglu_us,measured,steady_state,100,14.688000083,15.936000273,20.360640362,10999.808311462,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,auto,per_expert,per_expert,down_gemm_us,measured,steady_state,100,328.047990799,329.862406850,331.174716055,10999.808311462,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,auto,per_expert,per_expert,combine_us,measured,steady_state,100,14.560000040,15.491199680,16.387839727,10999.808311462,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,auto,per_expert,per_expert,total_us,measured,steady_state,100,1215.183973312,1225.795245171,1251.405436993,10999.808311462,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
