backend_set_requested,requested_backend,actual_backend,device,gpu_name,gpu_capability,architecture,dtype,workload,num_tokens,num_experts,top_k,hidden_size,intermediate_size,quant_mode,used_fallback,gemm_policy,gate_up_gemm_strategy,down_gemm_strategy,stage,stage_status,measurement,samples,p50_us,p90_us,p99_us,cold_start_us,cold_start_scope,warmup,repetitions,timing_method,weights_prepared_outside_timing,torch_version,torch_cuda_version,torch_arch_list,cuda_toolkit_version,cuda_toolkit_version_source,cutlass_version,cutlass_version_source,cutlass_path,wrapper_compiled_architecture,grouped_gemm_provider,grouped_gemm_provider_architecture,pytorch_cxx_version
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,total_us,measured,steady_state,100,1468.832015991,1501.327991486,1531.240959167,2867.392063141,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,routing_us,measured,steady_state,100,42.799999937,45.161600783,52.036161311,1550.400018692,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,permutation_us,measured,steady_state,100,34.832000732,36.668799818,43.936319277,1550.400018692,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,quantization_us,not_applicable,steady_state,100,0.000000000,0.000000000,0.000000000,1550.400018692,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,gate_up_gemm_us,measured,steady_state,100,352.896004915,354.921612144,356.168006957,1550.400018692,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,swiglu_us,measured,steady_state,100,11.327999644,12.454399839,12.968959715,1550.400018692,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,down_gemm_us,measured,steady_state,100,195.776000619,197.311997414,198.124803156,1550.400018692,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,combine_us,measured,steady_state,100,11.455999687,12.003200129,13.026560443,1550.400018692,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,8,64,2,4096,14336,bf16,false,grouped,grouped,grouped,total_us,measured,steady_state,100,729.360014200,735.363203287,742.320979238,1550.400018692,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,routing_us,measured,steady_state,100,43.391998857,45.324798673,47.464959994,5540.607929230,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,permutation_us,measured,steady_state,100,36.527998745,38.115199655,39.511678703,5540.607929230,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,quantization_us,not_applicable,steady_state,100,0.000000000,0.000000000,0.000000000,5540.607929230,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,gate_up_gemm_us,measured,steady_state,100,3320.464015007,3355.209541321,3396.898012161,5540.607929230,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,swiglu_us,measured,steady_state,100,13.839999679,15.200000256,19.791359473,5540.607929230,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,down_gemm_us,measured,steady_state,100,1571.056008339,1603.097629547,1610.722918510,5540.607929230,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,combine_us,measured,steady_state,100,12.447999790,13.347200118,16.456320435,5540.607929230,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,uniform,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,total_us,measured,steady_state,100,5108.224153519,5180.508899689,5392.654514313,5540.607929230,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,routing_us,measured,steady_state,100,43.088000268,48.624001071,55.435200594,2148.351907730,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,permutation_us,measured,steady_state,100,36.752000451,40.819201246,49.454079978,2148.351907730,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,quantization_us,not_applicable,steady_state,100,0.000000000,0.000000000,0.000000000,2148.351907730,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,gate_up_gemm_us,measured,steady_state,100,787.312000990,790.086412430,792.465257049,2148.351907730,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,swiglu_us,measured,steady_state,100,11.487999931,12.671999633,15.823999308,2148.351907730,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,down_gemm_us,measured,steady_state,100,390.368014574,392.579206824,397.226889431,2148.351907730,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,combine_us,measured,steady_state,100,11.536000296,12.451199815,13.251200290,2148.351907730,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
cutlass_bf16,cutlass_bf16,cutlass_bf16,cuda:0,NVIDIA B300 SXM6 AC,10.3,sm_103a,bfloat16,hotspot,32,64,2,4096,14336,bf16,false,grouped,grouped,grouped,total_us,measured,steady_state,100,1361.728012562,1369.254434109,1392.307510376,2148.351907730,first_forward_after_input_setup,10,100,cuda_events,true,2.12.1+cu130,13.0,"sm_75,sm_80,sm_86,sm_90,sm_100,sm_120",13.0,extension_cudart_header,4.3.1,extension_external_headers,unavailable,sm_103a,at::cuda::detail::bf16bf16_grouped_mm (PyTorch binary),precompiled PyTorch binary; runtime requires get_arch_list() SM103,2.12.1
